Epoch: 1 | Iteration number: [10/50] 20% | Training loss: 1.0614464461803437
 End of epoch: 8 | Train Loss: 0.8345508289337158 | Training Time: 12 

 End of epoch: 8 | Eval Loss: 0.8274862425667899 | Evaluating Time: 5 
Epoch: 9 | Iteration number: [10/50] 20% | Training loss: 0.9126005828380584
Epoch: 9 | Iteration number: [20/50] 40% | Training loss: 0.8707418829202652
Epoch: 9 | Iteration number: [30/50] 60% | Training loss: 0.8562776108582815
Epoch: 9 | Iteration number: [40/50] 80% | Training loss: 0.8485808193683624

 End of epoch: 9 | Train Loss: 0.8273062717914581 | Training Time: 12 

 End of epoch: 9 | Eval Loss: 0.8243392195020404 | Evaluating Time: 5 
Epoch: 10 | Iteration number: [10/50] 20% | Training loss: 0.9056040167808532
Epoch: 10 | Iteration number: [20/50] 40% | Training loss: 0.8634784787893295
Epoch: 10 | Iteration number: [30/50] 60% | Training loss: 0.8491049428780874
Epoch: 10 | Iteration number: [40/50] 80% | Training loss: 0.8418207287788391

 End of epoch: 10 | Train Loss: 0.8207730770111084 | Training Time: 12 

 End of epoch: 10 | Eval Loss: 0.8171180401529584 | Evaluating Time: 6 
Epoch: 11 | Iteration number: [10/50] 20% | Training loss: 0.898630803823471
Epoch: 11 | Iteration number: [20/50] 40% | Training loss: 0.8571693211793899
Epoch: 11 | Iteration number: [30/50] 60% | Training loss: 0.8429436763127645
Epoch: 11 | Iteration number: [40/50] 80% | Training loss: 0.8355352431535721

 End of epoch: 11 | Train Loss: 0.814791167974472 | Training Time: 12 

 End of epoch: 11 | Eval Loss: 0.8128243173871722 | Evaluating Time: 6 
Epoch: 12 | Iteration number: [10/50] 20% | Training loss: 0.891794103384018
Epoch: 12 | Iteration number: [20/50] 40% | Training loss: 0.8511870265007019
Epoch: 12 | Iteration number: [30/50] 60% | Training loss: 0.8371934413909912
Epoch: 12 | Iteration number: [40/50] 80% | Training loss: 0.8298542082309723

 End of epoch: 12 | Train Loss: 0.8091862154006958 | Training Time: 12 

 End of epoch: 12 | Eval Loss: 0.8025512014116559 | Evaluating Time: 6 
Epoch: 13 | Iteration number: [10/50] 20% | Training loss: 0.8858678221702576
Epoch: 13 | Iteration number: [20/50] 40% | Training loss: 0.844961678981781
Epoch: 13 | Iteration number: [30/50] 60% | Training loss: 0.8308575093746186
Epoch: 13 | Iteration number: [40/50] 80% | Training loss: 0.8235459834337234

 End of epoch: 13 | Train Loss: 0.8028989863395691 | Training Time: 12 

 End of epoch: 13 | Eval Loss: 0.7984877058437893 | Evaluating Time: 5 
Epoch: 14 | Iteration number: [10/50] 20% | Training loss: 0.8790345609188079
Epoch: 14 | Iteration number: [20/50] 40% | Training loss: 0.8388435810804367
Epoch: 14 | Iteration number: [30/50] 60% | Training loss: 0.8249106029669444
Epoch: 14 | Iteration number: [40/50] 80% | Training loss: 0.8175745502114296

 End of epoch: 14 | Train Loss: 0.7971793138980865 | Training Time: 12 

 End of epoch: 14 | Eval Loss: 0.7918145486286708 | Evaluating Time: 6 
Epoch: 15 | Iteration number: [10/50] 20% | Training loss: 0.872952651977539
Epoch: 15 | Iteration number: [20/50] 40% | Training loss: 0.8329285651445388
Epoch: 15 | Iteration number: [30/50] 60% | Training loss: 0.8191552340984345
Epoch: 15 | Iteration number: [40/50] 80% | Training loss: 0.8120779648423195

 End of epoch: 15 | Train Loss: 0.79201256275177 | Training Time: 12 

 End of epoch: 15 | Eval Loss: 0.7906003679547992 | Evaluating Time: 6 
Epoch: 16 | Iteration number: [10/50] 20% | Training loss: 0.8684228122234344
Epoch: 16 | Iteration number: [20/50] 40% | Training loss: 0.8279560178518295
Epoch: 16 | Iteration number: [30/50] 60% | Training loss: 0.8143028676509857
Epoch: 16 | Iteration number: [40/50] 80% | Training loss: 0.8070278182625771

 End of epoch: 16 | Train Loss: 0.7869031214714051 | Training Time: 12 

 End of epoch: 16 | Eval Loss: 0.7830981101308551 | Evaluating Time: 6 
Epoch: 17 | Iteration number: [10/50] 20% | Training loss: 0.8618260741233825
Epoch: 17 | Iteration number: [20/50] 40% | Training loss: 0.8222679406404495
Epoch: 17 | Iteration number: [30/50] 60% | Training loss: 0.8090595901012421
Epoch: 17 | Iteration number: [40/50] 80% | Training loss: 0.802045439183712

 End of epoch: 17 | Train Loss: 0.7820857059955597 | Training Time: 12 

 End of epoch: 17 | Eval Loss: 0.7818334783826556 | Evaluating Time: 6 
Epoch: 18 | Iteration number: [10/50] 20% | Training loss: 0.8573651552200318
Epoch: 18 | Iteration number: [20/50] 40% | Training loss: 0.81771579682827
Epoch: 18 | Iteration number: [30/50] 60% | Training loss: 0.8041627287864686
Epoch: 18 | Iteration number: [40/50] 80% | Training loss: 0.7972666427493096

 End of epoch: 18 | Train Loss: 0.7775129210948944 | Training Time: 12 

 End of epoch: 18 | Eval Loss: 0.7725798743111747 | Evaluating Time: 6 
Epoch: 19 | Iteration number: [10/50] 20% | Training loss: 0.8521076440811157
Epoch: 19 | Iteration number: [20/50] 40% | Training loss: 0.8127817153930664
Epoch: 19 | Iteration number: [30/50] 60% | Training loss: 0.7995096862316131
Epoch: 19 | Iteration number: [40/50] 80% | Training loss: 0.7927545562386513

 End of epoch: 19 | Train Loss: 0.7730073750019073 | Training Time: 12 

 End of epoch: 19 | Eval Loss: 0.7700246146747044 | Evaluating Time: 6 
Epoch: 20 | Iteration number: [10/50] 20% | Training loss: 0.8471251010894776
Epoch: 20 | Iteration number: [20/50] 40% | Training loss: 0.8087091714143753
Epoch: 20 | Iteration number: [30/50] 60% | Training loss: 0.7953503509362538
Epoch: 20 | Iteration number: [40/50] 80% | Training loss: 0.7885769248008728

 End of epoch: 20 | Train Loss: 0.7689691519737244 | Training Time: 12 

 End of epoch: 20 | Eval Loss: 0.7657846978732518 | Evaluating Time: 6 
Epoch: 21 | Iteration number: [10/50] 20% | Training loss: 0.8430351674556732
Epoch: 21 | Iteration number: [20/50] 40% | Training loss: 0.8045702755451203
Epoch: 21 | Iteration number: [30/50] 60% | Training loss: 0.7914805988470713
Epoch: 21 | Iteration number: [40/50] 80% | Training loss: 0.7846087366342545

 End of epoch: 21 | Train Loss: 0.765125823020935 | Training Time: 12 

 End of epoch: 21 | Eval Loss: 0.761449362550463 | Evaluating Time: 5 
Epoch: 22 | Iteration number: [10/50] 20% | Training loss: 0.8389029562473297
Epoch: 22 | Iteration number: [20/50] 40% | Training loss: 0.8006888151168823
Epoch: 22 | Iteration number: [30/50] 60% | Training loss: 0.7876145740350088
Epoch: 22 | Iteration number: [40/50] 80% | Training loss: 0.780738864839077

 End of epoch: 22 | Train Loss: 0.7614440894126893 | Training Time: 12 

 End of epoch: 22 | Eval Loss: 0.7592450720923287 | Evaluating Time: 6 
Epoch: 23 | Iteration number: [10/50] 20% | Training loss: 0.8354774296283722
Epoch: 23 | Iteration number: [20/50] 40% | Training loss: 0.7968885511159897
Epoch: 23 | Iteration number: [30/50] 60% | Training loss: 0.7838885307312011
Epoch: 23 | Iteration number: [40/50] 80% | Training loss: 0.7771017044782639

 End of epoch: 23 | Train Loss: 0.757803817987442 | Training Time: 12 

 End of epoch: 23 | Eval Loss: 0.7846183521406991 | Evaluating Time: 6 
Epoch: 24 | Iteration number: [10/50] 20% | Training loss: 0.8334208011627198
Epoch: 24 | Iteration number: [20/50] 40% | Training loss: 0.7950121253728867
Epoch: 24 | Iteration number: [30/50] 60% | Training loss: 0.7815651218096415
Epoch: 24 | Iteration number: [40/50] 80% | Training loss: 0.7747367694973946

 End of epoch: 24 | Train Loss: 0.7556007492542267 | Training Time: 12 

 End of epoch: 24 | Eval Loss: 0.7539683835847037 | Evaluating Time: 6 
Epoch: 25 | Iteration number: [10/50] 20% | Training loss: 0.8285991728305817
Epoch: 25 | Iteration number: [20/50] 40% | Training loss: 0.7903680592775345
Epoch: 25 | Iteration number: [30/50] 60% | Training loss: 0.7776385605335235
Epoch: 25 | Iteration number: [40/50] 80% | Training loss: 0.7708807185292244

 End of epoch: 25 | Train Loss: 0.7519327318668365 | Training Time: 12 

 End of epoch: 25 | Eval Loss: 0.7505338958331517 | Evaluating Time: 6 
Epoch: 26 | Iteration number: [10/50] 20% | Training loss: 0.8239395558834076
Epoch: 26 | Iteration number: [20/50] 40% | Training loss: 0.7867404669523239
Epoch: 26 | Iteration number: [30/50] 60% | Training loss: 0.7741910219192505
Epoch: 26 | Iteration number: [40/50] 80% | Training loss: 0.7676230773329735

 End of epoch: 26 | Train Loss: 0.7486793076992035 | Training Time: 12 

 End of epoch: 26 | Eval Loss: 0.7461758426257542 | Evaluating Time: 6 
Epoch: 27 | Iteration number: [10/50] 20% | Training loss: 0.822101604938507
Epoch: 27 | Iteration number: [20/50] 40% | Training loss: 0.784242907166481
Epoch: 27 | Iteration number: [30/50] 60% | Training loss: 0.7714046080907185
Epoch: 27 | Iteration number: [40/50] 80% | Training loss: 0.764747142791748

 End of epoch: 27 | Train Loss: 0.7458686578273773 | Training Time: 13 

 End of epoch: 27 | Eval Loss: 0.744918874331883 | Evaluating Time: 6 
Epoch: 28 | Iteration number: [10/50] 20% | Training loss: 0.8182002246379853
Epoch: 28 | Iteration number: [20/50] 40% | Training loss: 0.7807736068964004
Epoch: 28 | Iteration number: [30/50] 60% | Training loss: 0.7681241075197855
Epoch: 28 | Iteration number: [40/50] 80% | Training loss: 0.7617415934801102

 End of epoch: 28 | Train Loss: 0.7430132722854614 | Training Time: 12 

 End of epoch: 28 | Eval Loss: 0.7452503613063267 | Evaluating Time: 5 
Epoch: 29 | Iteration number: [10/50] 20% | Training loss: 0.8161951243877411
Epoch: 29 | Iteration number: [20/50] 40% | Training loss: 0.7789105027914047
Epoch: 29 | Iteration number: [30/50] 60% | Training loss: 0.7660689155260721
Epoch: 29 | Iteration number: [40/50] 80% | Training loss: 0.759478497505188

 End of epoch: 29 | Train Loss: 0.7407850909233094 | Training Time: 12 

 End of epoch: 29 | Eval Loss: 0.7383166210991996 | Evaluating Time: 6 
Epoch: 30 | Iteration number: [10/50] 20% | Training loss: 0.8129751980304718
Epoch: 30 | Iteration number: [20/50] 40% | Training loss: 0.7756195157766342
Epoch: 30 | Iteration number: [30/50] 60% | Training loss: 0.763083815574646
Epoch: 30 | Iteration number: [40/50] 80% | Training loss: 0.7566816374659538

 End of epoch: 30 | Train Loss: 0.7379839169979096 | Training Time: 13 

 End of epoch: 30 | Eval Loss: 0.7365834627832685 | Evaluating Time: 6 
Epoch: 31 | Iteration number: [10/50] 20% | Training loss: 0.8103678405284882
Epoch: 31 | Iteration number: [20/50] 40% | Training loss: 0.7733643740415573
Epoch: 31 | Iteration number: [30/50] 60% | Training loss: 0.7608731587727865
Epoch: 31 | Iteration number: [40/50] 80% | Training loss: 0.7544547080993652

 End of epoch: 31 | Train Loss: 0.7358297145366669 | Training Time: 12 

 End of epoch: 31 | Eval Loss: 0.733945906162262 | Evaluating Time: 6 
Epoch: 32 | Iteration number: [10/50] 20% | Training loss: 0.8080602049827575
Epoch: 32 | Iteration number: [20/50] 40% | Training loss: 0.7710038632154464
Epoch: 32 | Iteration number: [30/50] 60% | Training loss: 0.7584227800369263
Epoch: 32 | Iteration number: [40/50] 80% | Training loss: 0.7520377084612846

 End of epoch: 32 | Train Loss: 0.7336965382099152 | Training Time: 12 

 End of epoch: 32 | Eval Loss: 0.7328334280422756 | Evaluating Time: 6 
Epoch: 33 | Iteration number: [10/50] 20% | Training loss: 0.8054808855056763
Epoch: 33 | Iteration number: [20/50] 40% | Training loss: 0.7687348693609237
Epoch: 33 | Iteration number: [30/50] 60% | Training loss: 0.7561105748017629
Epoch: 33 | Iteration number: [40/50] 80% | Training loss: 0.7498989090323448

 End of epoch: 33 | Train Loss: 0.7315953874588013 | Training Time: 12 

 End of epoch: 33 | Eval Loss: 0.730919463293893 | Evaluating Time: 6 
Epoch: 34 | Iteration number: [10/50] 20% | Training loss: 0.8044284880161285
Epoch: 34 | Iteration number: [20/50] 40% | Training loss: 0.7675616890192032
Epoch: 34 | Iteration number: [30/50] 60% | Training loss: 0.7551170269648234
Epoch: 34 | Iteration number: [40/50] 80% | Training loss: 0.7486675634980202

 End of epoch: 34 | Train Loss: 0.7301516997814178 | Training Time: 12 

 End of epoch: 34 | Eval Loss: 0.7283183932304382 | Evaluating Time: 6 
Epoch: 35 | Iteration number: [10/50] 20% | Training loss: 0.8013839423656464
Epoch: 35 | Iteration number: [20/50] 40% | Training loss: 0.7648308575153351
Epoch: 35 | Iteration number: [30/50] 60% | Training loss: 0.7524188756942749
Epoch: 35 | Iteration number: [40/50] 80% | Training loss: 0.7461938887834549

 End of epoch: 35 | Train Loss: 0.7279215610027313 | Training Time: 12 

 End of epoch: 35 | Eval Loss: 0.7278148021016803 | Evaluating Time: 6 
Epoch: 36 | Iteration number: [10/50] 20% | Training loss: 0.7992267668247223
Epoch: 36 | Iteration number: [20/50] 40% | Training loss: 0.7631694048643112
Epoch: 36 | Iteration number: [30/50] 60% | Training loss: 0.7508326470851898
Epoch: 36 | Iteration number: [40/50] 80% | Training loss: 0.7446527078747749

 End of epoch: 36 | Train Loss: 0.726377649307251 | Training Time: 12 

 End of epoch: 36 | Eval Loss: 0.725599467754364 | Evaluating Time: 6 
Epoch: 37 | Iteration number: [10/50] 20% | Training loss: 0.7974915504455566
Epoch: 37 | Iteration number: [20/50] 40% | Training loss: 0.7611782759428024
Epoch: 37 | Iteration number: [30/50] 60% | Training loss: 0.7489110827445984
Epoch: 37 | Iteration number: [40/50] 80% | Training loss: 0.7427836447954178

 End of epoch: 37 | Train Loss: 0.7245605039596558 | Training Time: 12 

 End of epoch: 37 | Eval Loss: 0.7242515427725655 | Evaluating Time: 6 
Epoch: 38 | Iteration number: [10/50] 20% | Training loss: 0.7964674293994903
Epoch: 38 | Iteration number: [20/50] 40% | Training loss: 0.7601584047079086
Epoch: 38 | Iteration number: [30/50] 60% | Training loss: 0.747492112716039
Epoch: 38 | Iteration number: [40/50] 80% | Training loss: 0.7414608851075173

 End of epoch: 38 | Train Loss: 0.7231197798252106 | Training Time: 12 

 End of epoch: 38 | Eval Loss: 0.722186735698155 | Evaluating Time: 6 
Epoch: 39 | Iteration number: [10/50] 20% | Training loss: 0.7945478796958924
Epoch: 39 | Iteration number: [20/50] 40% | Training loss: 0.7578953087329865
Epoch: 39 | Iteration number: [30/50] 60% | Training loss: 0.7457765320936839
Epoch: 39 | Iteration number: [40/50] 80% | Training loss: 0.7396789103746414

 End of epoch: 39 | Train Loss: 0.7215022504329681 | Training Time: 12 

 End of epoch: 39 | Eval Loss: 0.7210934502737862 | Evaluating Time: 6 
Epoch: 40 | Iteration number: [10/50] 20% | Training loss: 0.7925367593765259
Epoch: 40 | Iteration number: [20/50] 40% | Training loss: 0.7564219444990158
Epoch: 40 | Iteration number: [30/50] 60% | Training loss: 0.744413956006368
Epoch: 40 | Iteration number: [40/50] 80% | Training loss: 0.7381446421146393

 End of epoch: 40 | Train Loss: 0.7202143108844757 | Training Time: 12 

 End of epoch: 40 | Eval Loss: 0.7192730222429548 | Evaluating Time: 5 
Epoch: 41 | Iteration number: [10/50] 20% | Training loss: 0.7921730697154998
Epoch: 41 | Iteration number: [20/50] 40% | Training loss: 0.7559794217348099
Epoch: 41 | Iteration number: [30/50] 60% | Training loss: 0.7438917756080627
Epoch: 41 | Iteration number: [40/50] 80% | Training loss: 0.7375947773456574

 End of epoch: 41 | Train Loss: 0.7194878470897674 | Training Time: 12 

 End of epoch: 41 | Eval Loss: 0.7187355416161674 | Evaluating Time: 6 
Epoch: 42 | Iteration number: [10/50] 20% | Training loss: 0.7901542782783508
Epoch: 42 | Iteration number: [20/50] 40% | Training loss: 0.7540695786476135
Epoch: 42 | Iteration number: [30/50] 60% | Training loss: 0.7420184115568796
Epoch: 42 | Iteration number: [40/50] 80% | Training loss: 0.7357403382658958

 End of epoch: 42 | Train Loss: 0.7176553285121918 | Training Time: 13 

 End of epoch: 42 | Eval Loss: 0.7179664032799857 | Evaluating Time: 6 
Epoch: 43 | Iteration number: [10/50] 20% | Training loss: 0.7887151837348938
Epoch: 43 | Iteration number: [20/50] 40% | Training loss: 0.7528952062129974
Epoch: 43 | Iteration number: [30/50] 60% | Training loss: 0.7408512949943542
Epoch: 43 | Iteration number: [40/50] 80% | Training loss: 0.7346247673034668

 End of epoch: 43 | Train Loss: 0.7165544378757477 | Training Time: 12 

 End of epoch: 43 | Eval Loss: 0.71572858946664 | Evaluating Time: 6 
Epoch: 44 | Iteration number: [10/50] 20% | Training loss: 0.7871161162853241
Epoch: 44 | Iteration number: [20/50] 40% | Training loss: 0.7512679845094681
Epoch: 44 | Iteration number: [30/50] 60% | Training loss: 0.7392679333686829
Epoch: 44 | Iteration number: [40/50] 80% | Training loss: 0.7332439988851547

 End of epoch: 44 | Train Loss: 0.7151617991924286 | Training Time: 12 

 End of epoch: 44 | Eval Loss: 0.7151570831026349 | Evaluating Time: 5 
Epoch: 45 | Iteration number: [10/50] 20% | Training loss: 0.7858615279197693
Epoch: 45 | Iteration number: [20/50] 40% | Training loss: 0.7500577360391617
Epoch: 45 | Iteration number: [30/50] 60% | Training loss: 0.7380856057008107
Epoch: 45 | Iteration number: [40/50] 80% | Training loss: 0.731972448527813

 End of epoch: 45 | Train Loss: 0.7140590488910675 | Training Time: 13 

 End of epoch: 45 | Eval Loss: 0.7137003030095782 | Evaluating Time: 6 
Epoch: 46 | Iteration number: [10/50] 20% | Training loss: 0.7850206851959228
Epoch: 46 | Iteration number: [20/50] 40% | Training loss: 0.7492750018835068
Epoch: 46 | Iteration number: [30/50] 60% | Training loss: 0.7372109770774842
Epoch: 46 | Iteration number: [40/50] 80% | Training loss: 0.7311066597700119

 End of epoch: 46 | Train Loss: 0.7130913889408111 | Training Time: 12 

 End of epoch: 46 | Eval Loss: 0.7126394510269165 | Evaluating Time: 5 
Epoch: 47 | Iteration number: [10/50] 20% | Training loss: 0.7834650158882142
Epoch: 47 | Iteration number: [20/50] 40% | Training loss: 0.7482019066810608
Epoch: 47 | Iteration number: [30/50] 60% | Training loss: 0.7363596717516582
Epoch: 47 | Iteration number: [40/50] 80% | Training loss: 0.7303949952125549

 End of epoch: 47 | Train Loss: 0.712550243139267 | Training Time: 12 

 End of epoch: 47 | Eval Loss: 0.7121895977428981 | Evaluating Time: 5 
Epoch: 48 | Iteration number: [10/50] 20% | Training loss: 0.7830398559570313
Epoch: 48 | Iteration number: [20/50] 40% | Training loss: 0.7474310606718063
Epoch: 48 | Iteration number: [30/50] 60% | Training loss: 0.7354159633318583
Epoch: 48 | Iteration number: [40/50] 80% | Training loss: 0.7293134391307831

 End of epoch: 48 | Train Loss: 0.7114813089370727 | Training Time: 12 

 End of epoch: 48 | Eval Loss: 0.7104386602129255 | Evaluating Time: 6 
Epoch: 49 | Iteration number: [10/50] 20% | Training loss: 0.7824821174144745
Epoch: 49 | Iteration number: [20/50] 40% | Training loss: 0.7468278974294662
Epoch: 49 | Iteration number: [30/50] 60% | Training loss: 0.73469118475914
Epoch: 49 | Iteration number: [40/50] 80% | Training loss: 0.7286392524838448

 End of epoch: 49 | Train Loss: 0.710757497549057 | Training Time: 12 

 End of epoch: 49 | Eval Loss: 0.7101765445300511 | Evaluating Time: 6 
Epoch: 50 | Iteration number: [10/50] 20% | Training loss: 0.7808211982250214
Epoch: 50 | Iteration number: [20/50] 40% | Training loss: 0.7452097356319427
Epoch: 50 | Iteration number: [30/50] 60% | Training loss: 0.7333837787310282
Epoch: 50 | Iteration number: [40/50] 80% | Training loss: 0.7274376422166824

 End of epoch: 50 | Train Loss: 0.7095794951915741 | Training Time: 12 

 End of epoch: 50 | Eval Loss: 0.7084507346153259 | Evaluating Time: 5 
Epoch: 51 | Iteration number: [10/50] 20% | Training loss: 0.7798873901367187
Epoch: 51 | Iteration number: [20/50] 40% | Training loss: 0.7443043649196625
Epoch: 51 | Iteration number: [30/50] 60% | Training loss: 0.7324854254722595
Epoch: 51 | Iteration number: [40/50] 80% | Training loss: 0.7264987781643868

 End of epoch: 51 | Train Loss: 0.7087899029254914 | Training Time: 12 

 End of epoch: 51 | Eval Loss: 0.7089856607573373 | Evaluating Time: 6 
Epoch: 52 | Iteration number: [10/50] 20% | Training loss: 0.7795448064804077
Epoch: 52 | Iteration number: [20/50] 40% | Training loss: 0.7439653247594833
Epoch: 52 | Iteration number: [30/50] 60% | Training loss: 0.7318973898887634
Epoch: 52 | Iteration number: [40/50] 80% | Training loss: 0.7257682055234909

 End of epoch: 52 | Train Loss: 0.7080717515945435 | Training Time: 13 

 End of epoch: 52 | Eval Loss: 0.7077995964459011 | Evaluating Time: 5 
Epoch: 53 | Iteration number: [10/50] 20% | Training loss: 0.7780930280685425
Epoch: 53 | Iteration number: [20/50] 40% | Training loss: 0.7427424550056457
Epoch: 53 | Iteration number: [30/50] 60% | Training loss: 0.7308365841706593
Epoch: 53 | Iteration number: [40/50] 80% | Training loss: 0.7248914822936058

 End of epoch: 53 | Train Loss: 0.7072539782524109 | Training Time: 12 

 End of epoch: 53 | Eval Loss: 0.7076813408306667 | Evaluating Time: 6 
Epoch: 54 | Iteration number: [10/50] 20% | Training loss: 0.7778999328613281
Epoch: 54 | Iteration number: [20/50] 40% | Training loss: 0.7425435662269593
Epoch: 54 | Iteration number: [30/50] 60% | Training loss: 0.7305642187595367
Epoch: 54 | Iteration number: [40/50] 80% | Training loss: 0.7244933396577835

 End of epoch: 54 | Train Loss: 0.7067151558399201 | Training Time: 12 

 End of epoch: 54 | Eval Loss: 0.707150263445718 | Evaluating Time: 5 
Epoch: 55 | Iteration number: [10/50] 20% | Training loss: 0.7767120182514191
Epoch: 55 | Iteration number: [20/50] 40% | Training loss: 0.7412622600793839
Epoch: 55 | Iteration number: [30/50] 60% | Training loss: 0.729488879442215
Epoch: 55 | Iteration number: [40/50] 80% | Training loss: 0.7235686048865319

 End of epoch: 55 | Train Loss: 0.7059430634975433 | Training Time: 12 

 End of epoch: 55 | Eval Loss: 0.7059588347162519 | Evaluating Time: 6 
Epoch: 56 | Iteration number: [10/50] 20% | Training loss: 0.775990617275238
Epoch: 56 | Iteration number: [20/50] 40% | Training loss: 0.7408145666122437
Epoch: 56 | Iteration number: [30/50] 60% | Training loss: 0.7289772252241771
Epoch: 56 | Iteration number: [40/50] 80% | Training loss: 0.7230138421058655

 End of epoch: 56 | Train Loss: 0.7052951037883759 | Training Time: 12 

 End of epoch: 56 | Eval Loss: 0.7058429547718593 | Evaluating Time: 5 
Epoch: 57 | Iteration number: [10/50] 20% | Training loss: 0.7756111919879913
Epoch: 57 | Iteration number: [20/50] 40% | Training loss: 0.7402833521366119
Epoch: 57 | Iteration number: [30/50] 60% | Training loss: 0.7284227271874746
Epoch: 57 | Iteration number: [40/50] 80% | Training loss: 0.7224493026733398

 End of epoch: 57 | Train Loss: 0.7046914732456208 | Training Time: 12 

 End of epoch: 57 | Eval Loss: 0.7043806314468384 | Evaluating Time: 6 
Epoch: 58 | Iteration number: [10/50] 20% | Training loss: 0.7746171534061432
Epoch: 58 | Iteration number: [20/50] 40% | Training loss: 0.7395746111869812
Epoch: 58 | Iteration number: [30/50] 60% | Training loss: 0.7277037700017294
Epoch: 58 | Iteration number: [40/50] 80% | Training loss: 0.7218345835804939

 End of epoch: 58 | Train Loss: 0.7042449653148651 | Training Time: 12 

 End of epoch: 58 | Eval Loss: 0.7043718184743609 | Evaluating Time: 6 
Epoch: 59 | Iteration number: [10/50] 20% | Training loss: 0.7745786786079407
Epoch: 59 | Iteration number: [20/50] 40% | Training loss: 0.739236694574356
Epoch: 59 | Iteration number: [30/50] 60% | Training loss: 0.7275690297285716
Epoch: 59 | Iteration number: [40/50] 80% | Training loss: 0.721508938074112

 End of epoch: 59 | Train Loss: 0.7039010560512543 | Training Time: 12 

 End of epoch: 59 | Eval Loss: 0.7042325564793178 | Evaluating Time: 6 
Epoch: 60 | Iteration number: [10/50] 20% | Training loss: 0.7741930961608887
