Epoch: 1 | Iteration number: [10/50] 20% | Training loss: 1.086862999200821
 End of epoch: 22 | Eval Loss: 0.7988505704062325 | Evaluating Time: 6 
Epoch: 23 | Iteration number: [10/50] 20% | Training loss: 0.8800371289253235
Epoch: 23 | Iteration number: [20/50] 40% | Training loss: 0.8391042441129685
Epoch: 23 | Iteration number: [30/50] 60% | Training loss: 0.8253782649834951
Epoch: 23 | Iteration number: [40/50] 80% | Training loss: 0.8184550821781158

 End of epoch: 23 | Train Loss: 0.798298511505127 | Training Time: 12 

 End of epoch: 23 | Eval Loss: 0.7931684000151498 | Evaluating Time: 6 
Epoch: 24 | Iteration number: [10/50] 20% | Training loss: 0.8759722709655762
Epoch: 24 | Iteration number: [20/50] 40% | Training loss: 0.8356742978096008
Epoch: 24 | Iteration number: [30/50] 60% | Training loss: 0.821942538022995
Epoch: 24 | Iteration number: [40/50] 80% | Training loss: 0.8149279221892357

 End of epoch: 24 | Train Loss: 0.7947086417675018 | Training Time: 12 

 End of epoch: 24 | Eval Loss: 0.7913921219961983 | Evaluating Time: 6 
Epoch: 25 | Iteration number: [10/50] 20% | Training loss: 0.8716939985752106
Epoch: 25 | Iteration number: [20/50] 40% | Training loss: 0.8318170726299285
Epoch: 25 | Iteration number: [30/50] 60% | Training loss: 0.8180706600348154
Epoch: 25 | Iteration number: [40/50] 80% | Training loss: 0.8112167358398438

 End of epoch: 25 | Train Loss: 0.7910081207752228 | Training Time: 12 

 End of epoch: 25 | Eval Loss: 0.7873927099364144 | Evaluating Time: 6 
Epoch: 26 | Iteration number: [10/50] 20% | Training loss: 0.8677230954170227
Epoch: 26 | Iteration number: [20/50] 40% | Training loss: 0.8278350293636322
Epoch: 26 | Iteration number: [30/50] 60% | Training loss: 0.814414914449056
Epoch: 26 | Iteration number: [40/50] 80% | Training loss: 0.80750163346529

 End of epoch: 26 | Train Loss: 0.7875237703323364 | Training Time: 12 

 End of epoch: 26 | Eval Loss: 0.7855010202952794 | Evaluating Time: 6 
Epoch: 27 | Iteration number: [10/50] 20% | Training loss: 0.8642683923244476
Epoch: 27 | Iteration number: [20/50] 40% | Training loss: 0.8249169051647186
Epoch: 27 | Iteration number: [30/50] 60% | Training loss: 0.8113224824269613
Epoch: 27 | Iteration number: [40/50] 80% | Training loss: 0.8044287756085395

 End of epoch: 27 | Train Loss: 0.7846113646030426 | Training Time: 12 

 End of epoch: 27 | Eval Loss: 0.7802392670086452 | Evaluating Time: 6 
Epoch: 28 | Iteration number: [10/50] 20% | Training loss: 0.8612648010253906
Epoch: 28 | Iteration number: [20/50] 40% | Training loss: 0.8214755296707154
Epoch: 28 | Iteration number: [30/50] 60% | Training loss: 0.8078109323978424
Epoch: 28 | Iteration number: [40/50] 80% | Training loss: 0.8010187610983849

 End of epoch: 28 | Train Loss: 0.7812775743007659 | Training Time: 12 

 End of epoch: 28 | Eval Loss: 0.7780076946531024 | Evaluating Time: 6 
Epoch: 29 | Iteration number: [10/50] 20% | Training loss: 0.857402378320694
Epoch: 29 | Iteration number: [20/50] 40% | Training loss: 0.8179350346326828
Epoch: 29 | Iteration number: [30/50] 60% | Training loss: 0.80449178814888
Epoch: 29 | Iteration number: [40/50] 80% | Training loss: 0.7975853875279426

 End of epoch: 29 | Train Loss: 0.7779853439331055 | Training Time: 12 

 End of epoch: 29 | Eval Loss: 0.7742178184645516 | Evaluating Time: 6 
Epoch: 30 | Iteration number: [10/50] 20% | Training loss: 0.853883957862854
Epoch: 30 | Iteration number: [20/50] 40% | Training loss: 0.8144345313310624
Epoch: 30 | Iteration number: [30/50] 60% | Training loss: 0.8012969434261322
Epoch: 30 | Iteration number: [40/50] 80% | Training loss: 0.794571515917778

 End of epoch: 30 | Train Loss: 0.7750652492046356 | Training Time: 12 

 End of epoch: 30 | Eval Loss: 0.773146561213902 | Evaluating Time: 6 
Epoch: 31 | Iteration number: [10/50] 20% | Training loss: 0.8504454553127289
Epoch: 31 | Iteration number: [20/50] 40% | Training loss: 0.8115956068038941
Epoch: 31 | Iteration number: [30/50] 60% | Training loss: 0.7983069638411204
Epoch: 31 | Iteration number: [40/50] 80% | Training loss: 0.7916727930307388

 End of epoch: 31 | Train Loss: 0.7721434843540191 | Training Time: 12 

 End of epoch: 31 | Eval Loss: 0.7688232745443072 | Evaluating Time: 5 
Epoch: 32 | Iteration number: [10/50] 20% | Training loss: 0.8473396003246307
Epoch: 32 | Iteration number: [20/50] 40% | Training loss: 0.808386841416359
Epoch: 32 | Iteration number: [30/50] 60% | Training loss: 0.7953764379024506
Epoch: 32 | Iteration number: [40/50] 80% | Training loss: 0.7885182082653046

 End of epoch: 32 | Train Loss: 0.7691705310344696 | Training Time: 12 

 End of epoch: 32 | Eval Loss: 0.7671456251825605 | Evaluating Time: 6 
Epoch: 33 | Iteration number: [10/50] 20% | Training loss: 0.8445214033126831
Epoch: 33 | Iteration number: [20/50] 40% | Training loss: 0.805660393834114
Epoch: 33 | Iteration number: [30/50] 60% | Training loss: 0.7925514141718547
Epoch: 33 | Iteration number: [40/50] 80% | Training loss: 0.7857142671942711

 End of epoch: 33 | Train Loss: 0.7664421415328979 | Training Time: 12 

 End of epoch: 33 | Eval Loss: 0.7644069279943194 | Evaluating Time: 6 
Epoch: 34 | Iteration number: [10/50] 20% | Training loss: 0.8416224598884583
Epoch: 34 | Iteration number: [20/50] 40% | Training loss: 0.8030156880617142
Epoch: 34 | Iteration number: [30/50] 60% | Training loss: 0.7898596107959748
Epoch: 34 | Iteration number: [40/50] 80% | Training loss: 0.7831826254725456

 End of epoch: 34 | Train Loss: 0.7640623605251312 | Training Time: 12 

 End of epoch: 34 | Eval Loss: 0.7609663094793048 | Evaluating Time: 6 
Epoch: 35 | Iteration number: [10/50] 20% | Training loss: 0.8386642694473266
Epoch: 35 | Iteration number: [20/50] 40% | Training loss: 0.8002634674310685
Epoch: 35 | Iteration number: [30/50] 60% | Training loss: 0.7872441589832306
Epoch: 35 | Iteration number: [40/50] 80% | Training loss: 0.7806777104735374

 End of epoch: 35 | Train Loss: 0.7612975859642028 | Training Time: 12 

 End of epoch: 35 | Eval Loss: 0.7576596907206944 | Evaluating Time: 5 
Epoch: 36 | Iteration number: [10/50] 20% | Training loss: 0.8360180675983429
Epoch: 36 | Iteration number: [20/50] 40% | Training loss: 0.7975558757781982
Epoch: 36 | Iteration number: [30/50] 60% | Training loss: 0.7843720118204752
Epoch: 36 | Iteration number: [40/50] 80% | Training loss: 0.7777953252196312

 End of epoch: 36 | Train Loss: 0.7585871195793152 | Training Time: 12 

 End of epoch: 36 | Eval Loss: 0.7562921728406634 | Evaluating Time: 6 
Epoch: 37 | Iteration number: [10/50] 20% | Training loss: 0.8326857268810273
Epoch: 37 | Iteration number: [20/50] 40% | Training loss: 0.7945991039276123
Epoch: 37 | Iteration number: [30/50] 60% | Training loss: 0.7815783381462097
Epoch: 37 | Iteration number: [40/50] 80% | Training loss: 0.7752058267593384

 End of epoch: 37 | Train Loss: 0.7561792492866516 | Training Time: 11 

 End of epoch: 37 | Eval Loss: 0.7530184984207153 | Evaluating Time: 5 
Epoch: 38 | Iteration number: [10/50] 20% | Training loss: 0.8299933493137359
Epoch: 38 | Iteration number: [20/50] 40% | Training loss: 0.7921580642461776
Epoch: 38 | Iteration number: [30/50] 60% | Training loss: 0.7795564075311024
Epoch: 38 | Iteration number: [40/50] 80% | Training loss: 0.7729440271854401

 End of epoch: 38 | Train Loss: 0.7540267336368561 | Training Time: 12 

 End of epoch: 38 | Eval Loss: 0.751291138785226 | Evaluating Time: 6 
Epoch: 39 | Iteration number: [10/50] 20% | Training loss: 0.8280000329017639
Epoch: 39 | Iteration number: [20/50] 40% | Training loss: 0.790120729804039
Epoch: 39 | Iteration number: [30/50] 60% | Training loss: 0.777325427532196
Epoch: 39 | Iteration number: [40/50] 80% | Training loss: 0.7708864808082581

 End of epoch: 39 | Train Loss: 0.7517856526374816 | Training Time: 12 

 End of epoch: 39 | Eval Loss: 0.7498234340122768 | Evaluating Time: 6 
Epoch: 40 | Iteration number: [10/50] 20% | Training loss: 0.8251769602298736
Epoch: 40 | Iteration number: [20/50] 40% | Training loss: 0.7876875638961792
Epoch: 40 | Iteration number: [30/50] 60% | Training loss: 0.7749580562114715
Epoch: 40 | Iteration number: [40/50] 80% | Training loss: 0.7684940591454505

 End of epoch: 40 | Train Loss: 0.7496620869636536 | Training Time: 12 

 End of epoch: 40 | Eval Loss: 0.7473140444074359 | Evaluating Time: 6 
Epoch: 41 | Iteration number: [10/50] 20% | Training loss: 0.8247498393058776
Epoch: 41 | Iteration number: [20/50] 40% | Training loss: 0.786638256907463
Epoch: 41 | Iteration number: [30/50] 60% | Training loss: 0.7737770557403565
Epoch: 41 | Iteration number: [40/50] 80% | Training loss: 0.767142690718174

 End of epoch: 41 | Train Loss: 0.7482242858409882 | Training Time: 12 

 End of epoch: 41 | Eval Loss: 0.7466112545558384 | Evaluating Time: 6 
Epoch: 42 | Iteration number: [10/50] 20% | Training loss: 0.8212935864925385
Epoch: 42 | Iteration number: [20/50] 40% | Training loss: 0.7836138516664505
Epoch: 42 | Iteration number: [30/50] 60% | Training loss: 0.7709342320760091
Epoch: 42 | Iteration number: [40/50] 80% | Training loss: 0.7646224245429039

 End of epoch: 42 | Train Loss: 0.7458081221580506 | Training Time: 12 

 End of epoch: 42 | Eval Loss: 0.7424045716013227 | Evaluating Time: 6 
Epoch: 43 | Iteration number: [10/50] 20% | Training loss: 0.8193071067333222
Epoch: 43 | Iteration number: [20/50] 40% | Training loss: 0.7817985117435455
Epoch: 43 | Iteration number: [30/50] 60% | Training loss: 0.768999582529068
Epoch: 43 | Iteration number: [40/50] 80% | Training loss: 0.7625816658139228

 End of epoch: 43 | Train Loss: 0.7439218389987946 | Training Time: 12 

 End of epoch: 43 | Eval Loss: 0.7420082432883126 | Evaluating Time: 6 
Epoch: 44 | Iteration number: [10/50] 20% | Training loss: 0.8169464886188507
Epoch: 44 | Iteration number: [20/50] 40% | Training loss: 0.7794032096862793
Epoch: 44 | Iteration number: [30/50] 60% | Training loss: 0.7668479720751444
Epoch: 44 | Iteration number: [40/50] 80% | Training loss: 0.7603381469845771

 End of epoch: 44 | Train Loss: 0.7417060768604279 | Training Time: 12 

 End of epoch: 44 | Eval Loss: 0.7418835929461888 | Evaluating Time: 6 
Epoch: 45 | Iteration number: [10/50] 20% | Training loss: 0.8152218639850617
Epoch: 45 | Iteration number: [20/50] 40% | Training loss: 0.777801263332367
Epoch: 45 | Iteration number: [30/50] 60% | Training loss: 0.7652307510375976
Epoch: 45 | Iteration number: [40/50] 80% | Training loss: 0.7587322905659676

 End of epoch: 45 | Train Loss: 0.7400871920585632 | Training Time: 12 

 End of epoch: 45 | Eval Loss: 0.7401275975363595 | Evaluating Time: 5 
Epoch: 46 | Iteration number: [10/50] 20% | Training loss: 0.8152520179748535
Epoch: 46 | Iteration number: [20/50] 40% | Training loss: 0.7779221773147583
Epoch: 46 | Iteration number: [30/50] 60% | Training loss: 0.7649397611618042
Epoch: 46 | Iteration number: [40/50] 80% | Training loss: 0.7584039688110351

 End of epoch: 46 | Train Loss: 0.7397236084938049 | Training Time: 12 

 End of epoch: 46 | Eval Loss: 0.7380734767232623 | Evaluating Time: 6 
Epoch: 47 | Iteration number: [10/50] 20% | Training loss: 0.8120034754276275
Epoch: 47 | Iteration number: [20/50] 40% | Training loss: 0.774681094288826
Epoch: 47 | Iteration number: [30/50] 60% | Training loss: 0.762306805451711
Epoch: 47 | Iteration number: [40/50] 80% | Training loss: 0.7558271065354347

 End of epoch: 47 | Train Loss: 0.7372161066532135 | Training Time: 12 

 End of epoch: 47 | Eval Loss: 0.7375535368919373 | Evaluating Time: 5 
Epoch: 48 | Iteration number: [10/50] 20% | Training loss: 0.8093455851078033
Epoch: 48 | Iteration number: [20/50] 40% | Training loss: 0.7723136961460113
Epoch: 48 | Iteration number: [30/50] 60% | Training loss: 0.7600188950697581
Epoch: 48 | Iteration number: [40/50] 80% | Training loss: 0.7539209663867951

 End of epoch: 48 | Train Loss: 0.7354255187511444 | Training Time: 12 

 End of epoch: 48 | Eval Loss: 0.7346218654087612 | Evaluating Time: 6 
Epoch: 49 | Iteration number: [10/50] 20% | Training loss: 0.8081386625766754
Epoch: 49 | Iteration number: [20/50] 40% | Training loss: 0.7709349870681763
Epoch: 49 | Iteration number: [30/50] 60% | Training loss: 0.7586571017901103
Epoch: 49 | Iteration number: [40/50] 80% | Training loss: 0.7522443234920502

 End of epoch: 49 | Train Loss: 0.7338230288028718 | Training Time: 12 

 End of epoch: 49 | Eval Loss: 0.7316522342818124 | Evaluating Time: 6 
Epoch: 50 | Iteration number: [10/50] 20% | Training loss: 0.8054048180580139
Epoch: 50 | Iteration number: [20/50] 40% | Training loss: 0.7690452873706818
Epoch: 50 | Iteration number: [30/50] 60% | Training loss: 0.7567782580852509
Epoch: 50 | Iteration number: [40/50] 80% | Training loss: 0.7505948975682258

 End of epoch: 50 | Train Loss: 0.7321363091468811 | Training Time: 12 

 End of epoch: 50 | Eval Loss: 0.731690091746194 | Evaluating Time: 5 
Epoch: 51 | Iteration number: [10/50] 20% | Training loss: 0.8044072985649109
Epoch: 51 | Iteration number: [20/50] 40% | Training loss: 0.7674658030271531
Epoch: 51 | Iteration number: [30/50] 60% | Training loss: 0.7551364739735921
Epoch: 51 | Iteration number: [40/50] 80% | Training loss: 0.748974147439003

 End of epoch: 51 | Train Loss: 0.7306225168704986 | Training Time: 11 

 End of epoch: 51 | Eval Loss: 0.7304471049989972 | Evaluating Time: 6 
Epoch: 52 | Iteration number: [10/50] 20% | Training loss: 0.8038704633712769
Epoch: 52 | Iteration number: [20/50] 40% | Training loss: 0.7671270370483398
Epoch: 52 | Iteration number: [30/50] 60% | Training loss: 0.7545658032099406
Epoch: 52 | Iteration number: [40/50] 80% | Training loss: 0.7482485726475716

 End of epoch: 52 | Train Loss: 0.7299917912483216 | Training Time: 12 

 End of epoch: 52 | Eval Loss: 0.7271873440061297 | Evaluating Time: 6 
Epoch: 53 | Iteration number: [10/50] 20% | Training loss: 0.8011952757835388
Epoch: 53 | Iteration number: [20/50] 40% | Training loss: 0.7650430798530579
Epoch: 53 | Iteration number: [30/50] 60% | Training loss: 0.75281796058019
Epoch: 53 | Iteration number: [40/50] 80% | Training loss: 0.7466245606541634

 End of epoch: 53 | Train Loss: 0.7282658040523529 | Training Time: 12 

 End of epoch: 53 | Eval Loss: 0.7269731760025024 | Evaluating Time: 6 
Epoch: 54 | Iteration number: [10/50] 20% | Training loss: 0.7999618709087372
Epoch: 54 | Iteration number: [20/50] 40% | Training loss: 0.7635615676641464
Epoch: 54 | Iteration number: [30/50] 60% | Training loss: 0.7513896743456523
Epoch: 54 | Iteration number: [40/50] 80% | Training loss: 0.7450829356908798

 End of epoch: 54 | Train Loss: 0.7268241965770721 | Training Time: 12 

 End of epoch: 54 | Eval Loss: 0.7257826328277588 | Evaluating Time: 6 
Epoch: 55 | Iteration number: [10/50] 20% | Training loss: 0.7983819484710694
Epoch: 55 | Iteration number: [20/50] 40% | Training loss: 0.7620075941085815
Epoch: 55 | Iteration number: [30/50] 60% | Training loss: 0.7497013807296753
Epoch: 55 | Iteration number: [40/50] 80% | Training loss: 0.7436852186918259

 End of epoch: 55 | Train Loss: 0.7256469643115997 | Training Time: 12 

 End of epoch: 55 | Eval Loss: 0.7239082029887608 | Evaluating Time: 6 
Epoch: 56 | Iteration number: [10/50] 20% | Training loss: 0.7985451102256775
Epoch: 56 | Iteration number: [20/50] 40% | Training loss: 0.7621007621288299
Epoch: 56 | Iteration number: [30/50] 60% | Training loss: 0.7498106300830841
Epoch: 56 | Iteration number: [40/50] 80% | Training loss: 0.7434497803449631

 End of epoch: 56 | Train Loss: 0.7250888645648956 | Training Time: 12 

 End of epoch: 56 | Eval Loss: 0.7230444635663714 | Evaluating Time: 6 
Epoch: 57 | Iteration number: [10/50] 20% | Training loss: 0.7967375755310059
Epoch: 57 | Iteration number: [20/50] 40% | Training loss: 0.7602632284164429
Epoch: 57 | Iteration number: [30/50] 60% | Training loss: 0.7479415655136108
Epoch: 57 | Iteration number: [40/50] 80% | Training loss: 0.741664832830429

 End of epoch: 57 | Train Loss: 0.7236470067501068 | Training Time: 12 

 End of epoch: 57 | Eval Loss: 0.7221435819353376 | Evaluating Time: 6 
Epoch: 58 | Iteration number: [10/50] 20% | Training loss: 0.7944725513458252
Epoch: 58 | Iteration number: [20/50] 40% | Training loss: 0.7584235429763794
Epoch: 58 | Iteration number: [30/50] 60% | Training loss: 0.7461891949176789
Epoch: 58 | Iteration number: [40/50] 80% | Training loss: 0.7402986824512482

 End of epoch: 58 | Train Loss: 0.7222167444229126 | Training Time: 12 

 End of epoch: 58 | Eval Loss: 0.7209632566996983 | Evaluating Time: 5 
Epoch: 59 | Iteration number: [10/50] 20% | Training loss: 0.7934120059013366
Epoch: 59 | Iteration number: [20/50] 40% | Training loss: 0.7574835419654846
Epoch: 59 | Iteration number: [30/50] 60% | Training loss: 0.7453781286875407
Epoch: 59 | Iteration number: [40/50] 80% | Training loss: 0.7391855269670486

 End of epoch: 59 | Train Loss: 0.7209613251686097 | Training Time: 12 

 End of epoch: 59 | Eval Loss: 0.7204587800162179 | Evaluating Time: 6 
Epoch: 60 | Iteration number: [10/50] 20% | Training loss: 0.7921543896198273
Epoch: 60 | Iteration number: [20/50] 40% | Training loss: 0.7560429096221923
